_id,updated,competitionId,homeId,awayId,homeConferenceId,awayConferenceId,gameId,isLiveStream,isNeutral,inDivision,gameDate,tournamentId,conferenceId,didHomeWin,isExhib,isExhibAgst,periodNumber,periodType,periodIdx,period,teamIdAgst,teamMarketAgst,teamId,teamMarket,playerId,fullName,actionNumber,minsIntoGame,secsIntoGame,clock,shotClock,actionDuration,actionType,subType,success,homePts,awayPts,homeScore,awayScore,side,anGs,paGs,xRaw,yRaw,x,y,hexX,hexY,shotDist,zonesGenius,zones6,zones13,zones17,dists7,awayLineupId,homeLineupId,prevActionType,assisterId
2252721-29,2023-03-24 23:37:31 UTC,33535,105662,105040,74,89,2252721,true,true,true,2023-03-24,1765,89,false,false,false,1,REGULAR,1,q1,105662,Utah,105040,LSU,1583037,Kateri Poole,29,2,105,08:15:00,27,2,2pt,drivinglayup,true,0,2,2,6,RIGHT,41,0,93,57,21.5,40.42,20.6125,39.9,3.744,underbasket,atr2,atr2,atr2,atr2,938523-1583037-1892522-957630-1603882,1314640-1581531-1687851-1321330-1687852,rebound,
2252721-32,2023-03-24 23:37:31 UTC,33535,105662,105040,74,89,2252721,true,true,true,2023-03-24,1765,89,false,false,false,1,REGULAR,1,q1,105662,Utah,105040,LSU,1583037,Kateri Poole,32,3,136,07:44:00,20,11,3pt,jumpshot,true,0,3,2,9,RIGHT,44,0,92,6,47,39.47999999999999,47.2875,39.9,22.117,outsideright,c3,rc3,rc3,sht3,938523-1583037-1892522-957630-1603882,1314640-1581531-1687851-1321330-1687852,steal,1892522
2252721-34,2023-03-24 23:37:31 UTC,33535,105662,105040,74,89,2252721,true,true,true,2023-03-24,1765,74,false,false,false,1,REGULAR,1,q1,105040,LSU,105662,Utah,1314640,Isabel Palmer,34,3,155,07:25:00,15,19,2pt,drivinglayup,true,2,0,4,9,LEFT,46,0,8,41,20.5,39.480000000000004,20.6125,39.9,5.04,inthepaint,paint2,paint2,slp2,sht2,938523-1583037-1892522-957630-1603882,1314640-1581531-1687851-1321330-1687852,assist,
2252721-39,2023-03-24 23:37:31 UTC,33535,105662,105040,74,89,2252721,true,true,true,2023-03-24,1765,74,false,false,false,1,REGULAR,1,q1,105040,LSU,105662,Utah,1687852,Jenna Johnson,39,3,179,07:01:00,21,10,2pt,layup,true,2,0,6,11,LEFT,53,0,6,54,27,41.36,26.675,42,2.038,underbasket,atr2,atr2,atr2,atr2,938523-1583037-1892522-957630-1603882,1314640-1581531-1687851-1321330-1687852,freethrow,1321330
2252721-41,2023-03-24 23:37:31 UTC,33535,105662,105040,74,89,2252721,true,true,true,2023-03-24,1765,89,false,false,false,1,REGULAR,1,q1,105662,Utah,105040,LSU,1603882,Angel Reese,41,4,207,06:33:00,6,28,2pt,jumpshot,false,0,0,6,11,RIGHT,56,0,74,48,26,22.560000000000002,25.4625,23.1,19.216,insidecenter,mid2,re2,re2,lng2,938523-1583037-1892522-957630-1603882,1314640-1581531-1687851-1321330-1687852,assist,
2252721-43,2023-03-24 23:37:31 UTC,33535,105662,105040,74,89,2252721,true,true,true,2023-03-24,1765,74,false,false,false,1,REGULAR,1,q1,105040,LSU,105662,Utah,1687852,Jenna Johnson,43,4,219,06:21:00,20,9,3pt,jumpshot,false,0,0,6,11,LEFT,58,0,29,70,35,19.740000000000009,35.1625,18.9,24.175,outsideright,atb3,tok3,tok3,sht3,938523-1583037-1892522-957630-1603882,1314640-1581531-1687851-1321330-1687852,rebound,
2252721-45,2023-03-24 23:37:31 UTC,33535,105662,105040,74,89,2252721,true,true,true,2023-03-24,1765,89,false,false,false,1,REGULAR,1,q1,105662,Utah,105040,LSU,938523,Alexis Morris,45,4,240,06:00:00,10,19,2pt,pullupjumpshot,true,0,2,6,13,RIGHT,67,0,92,81,9.5,39.47999999999999,8.4875,39.9,15.665,insideleft,mid2,lb2,lb2,lng2,938523-1583037-1892522-957630-1603882,1314640-1581531-1687851-1321330-1687852,rebound,
2252721-46,2023-03-24 23:37:31 UTC,33535,105662,105040,74,89,2252721,true,true,true,2023-03-24,1765,74,false,false,false,1,REGULAR,1,q1,105040,LSU,105662,Utah,1687851,Gianna Kneepkens,46,5,255,05:45:00,19,15,2pt,drivinglayup,false,0,0,6,13,LEFT,68,0,13,55,27.5,34.78,27.8875,35.7,7.405,inthepaint,paint2,paint2,frp2,sht2,938523-1583037-1892522-957630-1603882,1314640-1581531-1687851-1321330-1687852,2pt,
2252721-51,2023-03-24 23:37:31 UTC,33535,105662,105040,74,89,2252721,true,true,true,2023-03-24,1765,74,false,false,false,1,REGULAR,1,q1,105040,LSU,105662,Utah,1687851,Gianna Kneepkens,51,5,285,05:15:00,14,7,3pt,jumpshot,false,0,0,6,13,LEFT,85,0,31,58,29,17.86,29.1,16.8,24.223,outsidecenter,atb3,tok3,tok3,sht3,938523-1583037-1892522-957630-1603882,1314640-1581531-1687851-1321330-1687852,foulon,
2252721-53,2023-03-24 23:37:31 UTC,33535,105662,105040,74,89,2252721,true,true,true,2023-03-24,1765,89,false,false,false,1,REGULAR,1,q1,105662,Utah,105040,LSU,1583037,Kateri Poole,53,5,295,05:05:00,22,7,3pt,jumpshot,false,0,0,6,13,RIGHT,87,0,94,96,2,41.36,2.425,42,23.003,outsideleftwing,c3,lc3,lc3,sht3,938523-1583037-1892522-957630-1603882,1314640-1581531-1687851-1321330-1687852,rebound,
2252721-55,2023-03-24 23:37:31 UTC,33535,105662,105040,74,89,2252721,true,true,true,2023-03-24,1765,89,false,false,false,1,REGULAR,1,q1,105662,Utah,105040,LSU,938523,Alexis Morris,55,6,304,04:56:00,16,5,3pt,jumpshot,false,0,0,6,13,RIGHT,89,0,70,50,25,18.799999999999997,25.4625,18.9,22.95,outsidecenter,atb3,tok3,tok3,sht3,938523-1583037-1892522-957630-1603882,1314640-1581531-1687851-1321330-1687852,rebound,
2252721-57,2023-03-24 23:37:31 UTC,33535,105662,105040,74,89,2252721,true,true,true,2023-03-24,1765,74,false,false,false,1,REGULAR,1,q1,105040,LSU,105662,Utah,1687851,Gianna Kneepkens,57,6,312,04:48:00,24,5,3pt,jumpshot,true,3,0,9,13,LEFT,91,0,24,19,9.5,24.439999999999998,9.7,25.2,23.235,outsideleft,atb3,lw3,lw3,sht3,938523-1583037-1892522-957630-1603882,1314640-1581531-1687851-1321330-1687852,rebound,1314640
2252721-61,2023-03-24 23:37:31 UTC,33535,105662,105040,74,89,2252721,true,true,true,2023-03-24,1765,89,false,false,false,1,REGULAR,1,q1,105662,Utah,105040,LSU,1892522,Flau'jae Johnson,61,6,329,04:31:00,17,15,2pt,jumpshot,false,0,0,9,13,RIGHT,97,0,76,57,21.5,24.439999999999998,21.825,25.2,17.66,insidecenter,mid2,le2,le2,lng2,938523-1583037-1892522-957630-1603882,1314640-1581531-1687851-1321330-1687852,timeout,
2252721-63,2023-03-24 23:37:31 UTC,33535,105662,105040,74,89,2252721,true,true,true,2023-03-24,1765,74,false,false,false,1,REGULAR,1,q1,105040,LSU,105662,Utah,1687851,Gianna Kneepkens,63,6,336,04:24:00,27,2,2pt,layup,true,2,0,11,13,LEFT,101,0,8,56,28,39.480000000000004,27.8875,39.9,3.762,underbasket,atr2,atr2,atr2,atr2,938523-1583037-1892522-957630-1603882,1314640-1581531-1687851-1321330-1687852,rebound,1581531
2252721-65,2023-03-24 23:37:31 UTC,33535,105662,105040,74,89,2252721,true,true,true,2023-03-24,1765,89,false,false,false,1,REGULAR,1,q1,105662,Utah,105040,LSU,938523,Alexis Morris,65,7,366,03:54:00,4,30,2pt,jumpshot,false,0,0,11,13,RIGHT,103,0,84,23,38.5,31.959999999999994,37.5875,31.5,16.676,insideright,mid2,re2,re2,lng2,938523-1583037-1892522-957630-1603882,1314640-1581531-1687851-1321330-1687852,assist,
2252721-73,2023-03-24 23:37:31 UTC,33535,105662,105040,74,89,2252721,true,true,true,2023-03-24,1765,89,false,false,false,1,REGULAR,1,q1,105662,Utah,105040,LSU,957630,LaDazhia Williams,73,7,408,03:12:00,14,16,2pt,jumpshot,false,0,0,12,13,RIGHT,121,0,81,49,25.5,29.14,26.675,29.4,12.62,inthepaint,paint2,paint2,frp2,med2,938523-1608674-1892522-957630-1603882,1314640-1581531-1687851-1321330-1687852,rebound,
2252721-75,2023-03-24 23:37:31 UTC,33535,105662,105040,74,89,2252721,true,true,true,2023-03-24,1765,89,false,false,false,1,REGULAR,1,q1,105662,Utah,105040,LSU,1892522,Flau'jae Johnson,75,8,421,02:59:00,11,10,2pt,pullupjumpshot,false,0,0,12,13,RIGHT,123,0,86,55,22.5,33.839999999999989,21.825,33.6,8.296,inthepaint,paint2,paint2,flp2,sht2,938523-1608674-1892522-957630-1603882,1314640-1581531-1687851-1321330-1687852,rebound,
2252721-79,2023-03-24 23:37:31 UTC,33535,105662,105040,74,89,2252721,true,true,true,2023-03-24,1765,89,false,false,false,1,REGULAR,1,q1,105662,Utah,105040,LSU,1608674,Jasmine Carson,79,8,456,02:24:00,19,12,2pt,pullupjumpshot,false,0,0,12,13,RIGHT,131,0,77,41,29.5,25.379999999999995,29.1,25.2,16.977,insidecenter,mid2,re2,re2,lng2,938523-1608674-1892522-957630-1603882,1687853-1581531-1687851-1321330-1687852,turnover,
2252721-81,2023-03-24 23:37:31 UTC,33535,105662,105040,74,89,2252721,true,true,true,2023-03-24,1765,74,false,false,false,1,REGULAR,1,q1,105040,LSU,105662,Utah,1321330,Alissa Pili,81,8,473,02:07:00,15,14,3pt,jumpshot,false,0,0,12,13,LEFT,133,0,19,7,3.5,29.14,2.425,29.4,24.925,outsideleft,atb3,lw3,lw3,sht3,938523-1608674-1892522-957630-1603882,1687853-1581531-1687851-1321330-1687852,rebound,
2252721-94,2023-03-24 23:37:31 UTC,33535,105662,105040,74,89,2252721,true,true,true,2023-03-24,1765,89,false,false,false,1,REGULAR,1,q1,105662,Utah,105040,LSU,957630,LaDazhia Williams,94,10,554,00:46:00,11,20,2pt,turnaroundjumpshot,true,0,2,13,15,RIGHT,168,0,88,48,26,35.72,25.4625,35.7,6.112,inthepaint,paint2,paint2,srp2,sht2,938523-1583037-1892529-957630-1603882,1687853-1581531-1311054-1687852-1581533,turnover,
2252721-95,2023-03-24 23:37:31 UTC,33535,105662,105040,74,89,2252721,true,true,true,2023-03-24,1765,74,false,false,false,1,REGULAR,1,q1,105040,LSU,105662,Utah,1581531,Kennady McQueen,95,10,569.8,00:30:20,18,15.8,3pt,stepbackjumpshot,true,3,0,16,15,LEFT,169,0,17,91,45.5,31.019999999999996,44.8625,31.5,23.138,outsideright,atb3,rw3,rw3,sht3,938523-1583037-1892529-957630-1603882,1687853-1581531-1311054-1687852-1581533,2pt,
2252721-102,2023-03-24 23:37:31 UTC,33535,105662,105040,74,89,2252721,true,true,true,2023-03-24,1765,74,false,false,false,2,REGULAR,2,q2,105040,LSU,105662,Utah,1581531,Kennady McQueen,102,11,616,09:44:00,15,16,3pt,stepbackjumpshot,true,3,0,19,16,LEFT,184,0,20,88,44,28.200000000000003,44.8625,27.3,23.337,outsideright,atb3,rw3,rw3,sht3,1583037-1892522-1892529-957630-1603882,1687853-1581531-1311054-1687852-1581533,period,
2252721-106,2023-03-24 23:37:31 UTC,33535,105662,105040,74,89,2252721,true,true,true,2023-03-24,1765,74,false,false,false,2,REGULAR,2,q2,105040,LSU,105662,Utah,1311054,Dasia Young,106,11,660,09:00:00,5,26,2pt,drivinglayup,false,0,0,19,16,LEFT,194,0,6,41,20.5,41.36,19.4,42,4.517,inthepaint,paint2,paint2,slp2,sht2,1583037-1892522-1892529-957630-1603882,1687853-1581531-1311054-1687852-1581533,foulon,
2252721-110,2023-03-24 23:37:31 UTC,33535,105662,105040,74,89,2252721,true,true,true,2023-03-24,1765,89,false,false,false,2,REGULAR,2,q2,105662,Utah,105040,LSU,1603882,Angel Reese,110,12,688,08:32:00,3,19,2pt,layup,true,0,2,19,18,RIGHT,204,0,90,59,20.5,37.599999999999994,19.4,37.8,6.121,inthepaint,paint2,paint2,slp2,sht2,938523-1583037-1892529-957630-1603882,1687853-1581531-1311054-1321330-1687852,foulon,
2252721-111,2023-03-24 23:37:31 UTC,33535,105662,105040,74,89,2252721,true,true,true,2023-03-24,1765,74,false,false,false,2,REGULAR,2,q2,105040,LSU,105662,Utah,1311054,Dasia Young,111,12,701,08:19:00,21,13,3pt,jumpshot,false,0,0,19,18,LEFT,205,0,28,27,13.5,20.680000000000007,14.55,21,24.004,outsideleft,atb3,lw3,lw3,sht3,938523-1583037-1892529-957630-1603882,1687853-1581531-1311054-1321330-1687852,2pt,
2252721-113,2023-03-24 23:37:31 UTC,33535,105662,105040,74,89,2252721,true,true,true,2023-03-24,1765,89,false,false,false,2,REGULAR,2,q2,105662,Utah,105040,LSU,938523,Alexis Morris,113,12,707,08:13:00,26,3,2pt,drivinglayup,false,0,0,19,18,RIGHT,207,0,89,53,23.5,36.66,23.0375,35.7,5.306,inthepaint,paint2,paint2,slp2,sht2,938523-1583037-1892529-957630-1603882,1687853-1581531-1311054-1321330-1687852,rebound,
2252721-118,2023-03-24 23:37:31 UTC,33535,105662,105040,74,89,2252721,true,true,true,2023-03-24,1765,74,false,false,false,2,REGULAR,2,q2,105040,LSU,105662,Utah,1687852,Jenna Johnson,118,13,724,07:56:00,13,15,2pt,drivinglayup,true,2,0,21,18,LEFT,220,0,7,57,28.5,40.42,27.8875,39.9,3.744,underbasket,atr2,atr2,atr2,atr2,938523-1583037-1892529-1892523-957630,1687853-1581531-1311054-1321330-1687852,foulon,1581531
2252721-122,2023-03-24 23:37:31 UTC,33535,105662,105040,74,89,2252721,true,true,true,2023-03-24,1765,74,false,false,false,2,REGULAR,2,q2,105040,LSU,105662,Utah,1321330,Alissa Pili,122,13,754,07:26:00,17,14,2pt,layup,false,0,0,21,18,LEFT,224,0,10,56,28,37.599999999999994,29.1,37.8,5.121,inthepaint,paint2,paint2,srp2,sht2,938523-1583037-1892529-1892523-957630,1687853-1581531-1311054-1321330-1687852,steal,
2252721-126,2023-03-24 23:37:31 UTC,33535,105662,105040,74,89,2252721,true,true,true,2023-03-24,1765,89,false,false,false,2,REGULAR,2,q2,105662,Utah,105040,LSU,957630,LaDazhia Williams,126,13,780,07:00:00,4,24,2pt,turnaroundjumpshot,false,0,0,21,18,RIGHT,232,0,86,49,25.5,33.839999999999989,26.675,33.6,7.926,inthepaint,paint2,paint2,frp2,sht2,938523-1583037-1608674-1892529-957630,1687853-1581531-1311054-1321330-1687852,foulon,
2252721-130,2023-03-24 23:37:31 UTC,33535,105662,105040,74,89,2252721,true,true,true,2023-03-24,1765,89,false,false,false,2,REGULAR,2,q2,105662,Utah,105040,LSU,1608674,Jasmine Carson,130,14,799,06:41:00,22,9,2pt,jumpshot,false,0,0,21,18,RIGHT,236,0,93,89,5.5,40.42,6.0625,39.9,19.545,insideleft,mid2,lb2,lb2,lng2,938523-1583037-1608674-1892529-957630,1687853-1581531-1311054-1321330-1687852,steal,
2252721-132,2023-03-24 23:37:31 UTC,33535,105662,105040,74,89,2252721,true,true,true,2023-03-24,1765,74,false,false,false,2,REGULAR,2,q2,105040,LSU,105662,Utah,1321330,Alissa Pili,132,14,818,06:22:00,14,15,2pt,layup,true,2,0,23,18,LEFT,238,0,5,55,27.5,42.3,26.675,42,2.56,underbasket,atr2,atr2,atr2,atr2,938523-1583037-1608674-1892529-957630,1687853-1581531-1311054-1321330-1687852,rebound,1687852
2252721-134,2023-03-24 23:37:31 UTC,33535,105662,105040,74,89,2252721,true,true,true,2023-03-24,1765,89,false,false,false,2,REGULAR,2,q2,105662,Utah,105040,LSU,938523,Alexis Morris,134,14,835,06:05:00,17,17,2pt,pullupjumpshot,false,0,0,23,18,RIGHT,240,0,85,47,26.5,32.899999999999991,26.675,33.6,8.976,inthepaint,paint2,paint2,frp2,sht2,938523-1583037-1608674-1892529-957630,1687853-1581531-1311054-1321330-1687852,assist,
2252721-138,2023-03-24 23:37:31 UTC,33535,105662,105040,74,89,2252721,true,true,true,2023-03-24,1765,74,false,false,false,2,REGULAR,2,q2,105040,LSU,105662,Utah,1687851,Gianna Kneepkens,138,15,852,05:48:00,13,15,2pt,drivinglayup,true,2,0,25,18,LEFT,259,0,8,54,27,39.480000000000004,27.8875,39.9,3.025,underbasket,atr2,atr2,atr2,atr2,938523-1608674-1892522-1892529-957630,1314640-1687851-1893262-1893261-1321330,foulon,1321330
2252721-142,2023-03-24 23:37:31 UTC,33535,105662,105040,74,89,2252721,true,true,true,2023-03-24,1765,89,false,false,false,2,REGULAR,2,q2,105662,Utah,105040,LSU,957630,LaDazhia Williams,142,15,879,05:21:00,7,15,2pt,layup,true,0,2,25,20,RIGHT,273,0,94,54,23,41.36,21.825,42,2.038,underbasket,atr2,atr2,atr2,atr2,938523-1892522-1892529-1892523-957630,1314640-1687851-1893262-1893261-1581532,foulon,938523
2252721-149,2023-03-24 23:37:31 UTC,33535,105662,105040,74,89,2252721,true,true,true,2023-03-24,1765,89,false,false,false,2,REGULAR,2,q2,105662,Utah,105040,LSU,938523,Alexis Morris,149,15,897,05:03:00,22,8,2pt,pullupjumpshot,true,0,2,25,22,RIGHT,285,0,94,31,34.5,41.36,33.95,42,9.508,insideright,mid2,rb2,rb2,sht2,938523-1892522-1892529-1892523-957630,1314640-1687851-1893262-1893261-1581532,rebound,
2252721-154,2023-03-24 23:37:31 UTC,33535,105662,105040,74,89,2252721,true,true,true,2023-03-24,1765,89,false,false,false,2,REGULAR,2,q2,105662,Utah,105040,LSU,938523,Alexis Morris,154,16,925,04:35:00,22,9,2pt,pullupjumpshot,true,0,2,25,24,RIGHT,296,0,81,33,33.5,29.14,33.95,29.4,15.207,insideright,mid2,re2,re2,lng2,938523-1892522-1892529-1892523-957630,1314640-1687851-1893262-1893261-1581532,timeout,957630
2252721-156,2023-03-24 23:37:31 UTC,33535,105662,105040,74,89,2252721,true,true,true,2023-03-24,1765,74,false,false,false,2,REGULAR,2,q2,105040,LSU,105662,Utah,1687851,Gianna Kneepkens,156,16,945,04:15:00,14,20,3pt,jumpshot,false,0,0,25,24,LEFT,298,0,12,5,2.5,35.72,3.6375,35.7,23.294,outsideleft,c3,lc3,lc3,sht3,938523-1892522-1892529-1892523-957630,1314640-1687851-1893262-1893261-1581532,assist,
2252721-163,2023-03-24 23:37:31 UTC,33535,105662,105040,74,89,2252721,true,true,true,2023-03-24,1765,74,false,false,false,2,REGULAR,2,q2,105040,LSU,105662,Utah,1314640,Isabel Palmer,163,17,977,03:43:00,0,30,2pt,drivinglayup,true,2,0,27,25,LEFT,313,0,8,60,30,39.480000000000004,30.3125,39.9,5.491,inthepaint,paint2,paint2,srp2,sht2,938523-1892522-1892529-1892523-957630,1314640-1687851-1893262-1893261-1581532,rebound,
2252721-164,2023-03-24 23:37:31 UTC,33535,105662,105040,74,89,2252721,true,true,true,2023-03-24,1765,89,false,false,false,2,REGULAR,2,q2,105662,Utah,105040,LSU,957630,LaDazhia Williams,164,17,998,03:22:00,13,21,2pt,drivinglayup,true,0,2,27,27,RIGHT,314,0,93,55,22.5,40.42,23.0375,39.9,2.832,underbasket,atr2,atr2,atr2,atr2,938523-1892522-1892529-1892523-957630,1314640-1687851-1893262-1893261-1581532,2pt,
2252721-165,2023-03-24 23:37:31 UTC,33535,105662,105040,74,89,2252721,true,true,true,2023-03-24,1765,74,false,false,false,2,REGULAR,2,q2,105040,LSU,105662,Utah,1893261,Teya Sidberry,165,17,1017,03:03:00,15,19,3pt,jumpshot,false,0,0,27,27,LEFT,315,0,28,30,15,20.680000000000007,14.55,21,23.323,outsideleft,atb3,lw3,lw3,sht3,938523-1892522-1892529-1892523-957630,1314640-1687851-1893262-1893261-1581532,2pt,
2252721-172,2023-03-24 23:37:31 UTC,33535,105662,105040,74,89,2252721,true,true,true,2023-03-24,1765,74,false,false,false,2,REGULAR,2,q2,105040,LSU,105662,Utah,1687852,Jenna Johnson,172,18,1050,02:30:00,5,25,3pt,jumpshot,false,0,0,27,27,LEFT,339,0,26,84,42,22.560000000000002,42.4375,23.1,25.637,outsideright,atb3,rw3,rw3,lng3,938523-1892522-1892529-1892523-957630,1687853-1581531-1687851-1311054-1687852,rebound,
2252721-174,2023-03-24 23:37:31 UTC,33535,105662,105040,74,89,2252721,true,true,true,2023-03-24,1765,89,false,false,false,2,REGULAR,2,q2,105662,Utah,105040,LSU,957630,LaDazhia Williams,174,18,1058,02:22:00,23,6,2pt,layup,true,0,2,27,29,RIGHT,341,0,92,41,29.5,39.47999999999999,30.3125,39.9,5.04,inthepaint,paint2,paint2,srp2,sht2,938523-1892522-1892529-1892523-957630,1687853-1581531-1687851-1311054-1687852,rebound,938523
2252721-180,2023-03-24 23:37:31 UTC,33535,105662,105040,74,89,2252721,true,true,true,2023-03-24,1765,74,false,false,false,2,REGULAR,2,q2,105040,LSU,105662,Utah,1581531,Kennady McQueen,180,18,1077,02:03:00,23,8,3pt,jumpshot,false,0,0,27,29,LEFT,347,0,10,95,47.5,37.599999999999994,48.5,37.8,22.88,outsideright,c3,rc3,rc3,sht3,938523-1892522-1892529-1892523-957630,1687853-1581531-1687851-1311054-1687852,steal,
2252721-182,2023-03-24 23:37:31 UTC,33535,105662,105040,74,89,2252721,true,true,true,2023-03-24,1765,74,false,false,false,2,REGULAR,2,q2,105040,LSU,105662,Utah,1687851,Gianna Kneepkens,182,19,1083,01:57:00,18,3,3pt,jumpshot,true,3,0,30,29,LEFT,349,0,31,49,24.5,17.86,24.25,16.8,23.895,outsidecenter,atb3,tok3,tok3,sht3,938523-1892522-1892529-1892523-957630,1687853-1581531-1687851-1311054-1687852,rebound,1581531
2252721-184,2023-03-24 23:37:31 UTC,33535,105662,105040,74,89,2252721,true,true,true,2023-03-24,1765,89,false,false,false,2,REGULAR,2,q2,105662,Utah,105040,LSU,1892522,Flau'jae Johnson,184,19,1117,01:23:00,0,34,3pt,jumpshot,false,0,0,30,29,RIGHT,351,0,89,95,2.5,36.66,2.425,37.8,23.069,outsideleft,c3,lc3,lc3,sht3,938523-1892522-1892529-1892523-957630,1687853-1581531-1687851-1311054-1687852,assist,
2252721-186,2023-03-24 23:37:31 UTC,33535,105662,105040,74,89,2252721,true,true,true,2023-03-24,1765,74,false,false,false,2,REGULAR,2,q2,105040,LSU,105662,Utah,1311054,Dasia Young,186,19,1130,01:10:00,20,9,3pt,jumpshot,true,3,0,33,29,LEFT,353,0,28,80,40,20.680000000000007,38.8,21,25.864,outsideright,atb3,rw3,rw3,lng3,938523-1892522-1892529-1892523-957630,1687853-1581531-1687851-1311054-1687852,rebound,1581531
2252721-188,2023-03-24 23:37:31 UTC,33535,105662,105040,74,89,2252721,true,true,true,2023-03-24,1765,89,false,false,false,2,REGULAR,2,q2,105662,Utah,105040,LSU,938523,Alexis Morris,188,20,1156.1,00:43:90,8,26.1,2pt,jumpshot,false,0,0,33,29,RIGHT,355,0,83,20,40,31.019999999999996,40.0125,31.5,18.443,insideright,mid2,re2,re2,lng2,938523-1892522-1892529-1892523-957630,1687853-1581531-1687851-1311054-1687852,assist,
2252721-191,2023-03-24 23:37:31 UTC,33535,105662,105040,74,89,2252721,true,true,true,2023-03-24,1765,89,false,false,false,2,REGULAR,2,q2,105662,Utah,105040,LSU,938523,Alexis Morris,191,20,1195.7,00:04:30,3,28,2pt,pullupjumpshot,false,0,0,33,29,RIGHT,364,0,87,58,21,34.78,20.6125,35.7,8.036,inthepaint,paint2,paint2,flp2,sht2,938523-1608674-1892522-1892523-957630,1687853-1581531-1687851-1311054-1687852,turnover,
2252721-193,2023-03-24 23:37:31 UTC,33535,105662,105040,74,89,2252721,true,true,true,2023-03-24,1765,74,false,false,false,2,REGULAR,2,q2,105040,LSU,105662,Utah,1687851,Gianna Kneepkens,193,20,1199,00:01:00,1,2.3,2pt,pullupjumpshot,false,0,0,33,29,LEFT,372,0,28,52,26,20.680000000000007,26.675,21,21.094,insidecenter,mid2,re2,re2,lng2,938523-1608674-1892522-1892523-957630,1687853-1581531-1687851-1311054-1687852,rebound,
2252721-197,2023-03-24 23:37:31 UTC,33535,105662,105040,74,89,2252721,true,true,true,2023-03-24,1765,89,false,false,false,3,REGULAR,3,q3,105662,Utah,105040,LSU,957630,LaDazhia Williams,197,21,1219,09:41:00,12,19,2pt,drivinglayup,true,0,2,33,31,LEFT,387,0,8,56,28,39.480000000000004,27.8875,39.9,3.762,underbasket,atr2,atr2,atr2,atr2,938523-1583037-1892522-957630-1603882,1314640-1581531-1687851-1321330-1687852,period,938523
2252721-199,2023-03-24 23:37:31 UTC,33535,105662,105040,74,89,2252721,true,true,true,2023-03-24,1765,74,false,false,false,3,REGULAR,3,q3,105040,LSU,105662,Utah,1321330,Alissa Pili,199,21,1243,09:17:00,10,24,2pt,layup,true,2,0,35,31,RIGHT,390,0,91,42,29,38.539999999999992,29.1,37.8,5.129,inthepaint,paint2,paint2,srp2,sht2,938523-1583037-1892522-957630-1603882,1314640-1581531-1687851-1321330-1687852,assist,1314640
2252721-201,2023-03-24 23:37:31 UTC,33535,105662,105040,74,89,2252721,true,true,true,2023-03-24,1765,89,false,false,false,3,REGULAR,3,q3,105662,Utah,105040,LSU,1892522,Flau'jae Johnson,201,21,1257,09:03:00,20,14,3pt,jumpshot,false,0,0,35,31,LEFT,391,0,5,97,48.5,42.3,48.5,42,23.506,outsiderightwing,c3,rc3,rc3,sht3,938523-1583037-1892522-957630-1603882,1314640-1581531-1687851-1321330-1687852,assist,
2252721-207,2023-03-24 23:37:31 UTC,33535,105662,105040,74,89,2252721,true,true,true,2023-03-24,1765,89,false,false,false,3,REGULAR,3,q3,105662,Utah,105040,LSU,957630,LaDazhia Williams,207,22,1275,08:45:00,19,12,2pt,jumpshot,true,0,2,37,33,LEFT,400,0,22,59,29.5,26.319999999999993,29.1,25.2,16.073,insidecenter,mid2,re2,re2,lng2,938523-1583037-1892522-957630-1603882,1314640-1581531-1687851-1321330-1687852,freethrow,1603882
2252721-209,2023-03-24 23:37:31 UTC,33535,105662,105040,74,89,2252721,true,true,true,2023-03-24,1765,74,false,false,false,3,REGULAR,3,q3,105040,LSU,105662,Utah,1321330,Alissa Pili,209,22,1299,08:21:00,10,24,2pt,jumpshot,false,0,0,37,33,RIGHT,402,0,88,45,27.5,35.72,27.8875,35.7,6.528,inthepaint,paint2,paint2,srp2,sht2,938523-1583037-1892522-957630-1603882,1314640-1581531-1687851-1321330-1687852,assist,
